Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1524422027760,64769127433328,0.58418524,0.4309563,9.816227
android.sensor.accelerometer,1524422027780,64769147456765,0.63206923,0.4213795,9.77792
android.sensor.accelerometer,1524422027800,64769167447390,0.5650316,0.41180268,9.710882
android.sensor.accelerometer,1524422027820,64769187438015,0.41180268,0.4309563,9.739613
android.sensor.accelerometer,1524422027840,64769207459890,0.48841715,0.4405331,9.787497
android.sensor.accelerometer,1524422027860,64769227450515,0.5267244,0.45010993,9.758766
android.sensor.accelerometer,1524422027880,64769247442703,0.5363012,0.4213795,9.80665
android.sensor.accelerometer,1524422027900,64769267433328,0.59376204,0.45010993,9.768343
android.sensor.accelerometer,1524422027920,64769287455203,0.58418524,0.40222588,9.825804
android.sensor.accelerometer,1524422027940,64769307445828,0.545878,0.37349546,9.844957
android.sensor.accelerometer,1524422027960,64769327436453,0.61291564,0.33518824,9.749189
android.sensor.accelerometer,1524422027980,64769347459890,0.7182605,0.32561144,9.672575
android.sensor.accelerometer,1524422028000,64769367450515,0.80445176,0.31603462,9.346964
android.sensor.accelerometer,1524422028020,64769387441140,0.9576807,0.32561144,8.791509
android.sensor.accelerometer,1524422028040,64769407431765,1.0055647,0.30645782,9.021352
android.sensor.accelerometer,1524422028060,64769427453640,0.90021986,0.08619126,8.762778
android.sensor.accelerometer,1524422028080,64769447444265,0.90021986,0.19153613,8.130709
android.sensor.accelerometer,1524422028100,64769467436453,1.8387469,0.21068975,7.6614456
android.sensor.accelerometer,1524422028120,64769487458328,3.9360676,0.39264908,6.8186865
android.sensor.accelerometer,1524422028140,64769507448953,8.178593,1.3503298,6.244078
android.sensor.accelerometer,1524422028160,64769527439578,12.038046,2.078167,6.7803793
android.sensor.accelerometer,1524422028180,64769547463015,14.978126,2.336741,6.943185
android.sensor.accelerometer,1524422028200,64769567453640,15.74427,2.8538885,7.651869
android.sensor.accelerometer,1524422028220,64769587444265,16.472107,3.169923,11.492168
android.sensor.accelerometer,1524422028240,64769607434890,17.72667,3.9839516,15.591042
android.sensor.accelerometer,1524422028260,64769627458328,22.036232,4.865018,19.239805
android.sensor.accelerometer,1524422028280,64769647447390,25.052927,5.9663506,20.84871
android.sensor.accelerometer,1524422028300,64769667439578,29.161377,5.00867,22.151154
android.sensor.accelerometer,1524422028320,64769687461453,35.84599,0.51714754,23.539791
android.sensor.accelerometer,1524422028340,64769707452078,34.1892,-6.3589997,27.150248
android.sensor.accelerometer,1524422028360,64769727442703,23.90371,-12.650962,34.313698
android.sensor.accelerometer,1524422028380,64769747434890,15.102624,-17.142485,37.253777
android.sensor.accelerometer,1524422028400,64769767456765,9.203311,-17.736246,33.14533
android.sensor.accelerometer,1524422028420,64769787447390,7.9583263,-17.30529,29.036879
android.sensor.accelerometer,1524422028440,64769807438015,7.240066,-16.864758,25.378538
android.sensor.accelerometer,1524422028460,64769827461453,5.0757074,-16.539145,21.193474
android.sensor.accelerometer,1524422028480,64769847452078,2.6240451,-16.213533,17.391481
android.sensor.accelerometer,1524422028500,64769867442703,0.06703765,-16.01242,13.733141
android.sensor.accelerometer,1524422028520,64769887433328,-2.0111294,-15.964537,12.890382
android.sensor.accelerometer,1524422028540,64769907455203,-4.1946416,-15.284584,11.252748
android.sensor.accelerometer,1524422028560,64769927445828,-5.0661306,-14.020445,9.193734
android.sensor.accelerometer,1524422028580,64769947436453,-4.654328,-12.98615,6.7324953
android.sensor.accelerometer,1524422028600,64769967458328,-4.7788267,-12.411542,3.5529952
android.sensor.accelerometer,1524422028620,64769987450515,-5.793968,-11.434708,1.5897499
android.sensor.accelerometer,1524422028640,64770007441140,-5.7843914,-10.927136,0.7182605
android.sensor.accelerometer,1524422028660,64770027431765,-5.161899,-10.457873,-0.38307226
android.sensor.accelerometer,1524422028680,64770047453640,-4.357447,-9.701305,-0.32561144
android.sensor.accelerometer,1524422028700,64770067445828,-1.9728222,-9.576807,-0.8714894
android.sensor.accelerometer,1524422028720,64770087436453,0.0,-9.040505,-2.1547816
android.sensor.accelerometer,1524422028740,64770107458328,1.2737153,-8.532935,-3.8307228
android.sensor.accelerometer,1524422028760,64770127448953,2.3463178,-7.881712,-5.0757074
android.sensor.accelerometer,1524422028780,64770147439578,3.4859576,-7.517793,-5.947197
android.sensor.accelerometer,1524422028800,64770167463015,4.213795,-7.038953,-5.7365074
android.sensor.accelerometer,1524422028820,64770187453640,5.0374002,-6.540959,-3.7445314
android.sensor.accelerometer,1524422028840,64770207444265,6.579266,-6.2823853,-2.2697031
android.sensor.accelerometer,1524422028860,64770227434890,8.073248,-5.8226986,-2.4420857
android.sensor.accelerometer,1524422028880,64770247458328,9.088389,-4.817134,-3.572149
android.sensor.accelerometer,1524422028900,64770267448953,8.791509,-4.807557,-2.4995465
android.sensor.accelerometer,1524422028920,64770287439578,8.312668,-5.305551,0.08619126
android.sensor.accelerometer,1524422028940,64770307461453,8.360553,-5.841852,2.7485435
android.sensor.accelerometer,1524422028960,64770327452078,8.801085,-6.167464,4.4819455
android.sensor.accelerometer,1524422028980,64770347444265,9.682152,-5.7843914,6.4739213
android.sensor.accelerometer,1524422029000,64770367434890,10.247183,-5.3247046,8.695741
android.sensor.accelerometer,1524422029020,64770387456765,10.486604,-4.903325,11.87524
android.sensor.accelerometer,1524422029040,64770407447390,12.382812,-5.6215854,14.978126
android.sensor.accelerometer,1524422029060,64770427438015,13.742718,-5.746084,16.816874
android.sensor.accelerometer,1524422029080,64770447461453,14.480132,-4.912902,19.680338
android.sensor.accelerometer,1524422029100,64770467452078,14.010868,-4.1276035,21.83512
android.sensor.accelerometer,1524422029120,64770487442703,12.133814,-2.9113493,19.929335
android.sensor.accelerometer,1524422029140,64770507433328,11.300632,-2.27928,17.707516
android.sensor.accelerometer,1524422029160,64770527455203,11.779472,-3.4476504,18.44493
android.sensor.accelerometer,1524422029180,64770547445828,10.5440645,-3.8498764,21.049822
android.sensor.accelerometer,1524422029200,64770567438015,8.389283,-3.371036,22.859838
android.sensor.accelerometer,1524422029220,64770587459890,5.861006,-2.0685902,23.884556
android.sensor.accelerometer,1524422029240,64770607450515,4.5872903,-1.8866309,27.26517
android.sensor.accelerometer,1524422029260,64770627478640,0.9672575,-1.2737153,25.656265
android.sensor.accelerometer,1524422029280,64770647431765,-0.79487497,-0.2777274,22.237345
android.sensor.accelerometer,1524422029300,64770667455203,-1.5035586,0.40222588,21.586123
android.sensor.accelerometer,1524422029320,64770687445828,-2.1452048,0.095768064,19.919758
android.sensor.accelerometer,1524422029340,64770707436453,-2.6240451,-0.12449849,17.27656
android.sensor.accelerometer,1524422029360,64770727458328,-3.2465374,-0.15322891,14.470555
android.sensor.accelerometer,1524422029380,64770747450515,-2.681506,0.2777274,12.928689
android.sensor.accelerometer,1524422029400,64770767441140,-2.920926,0.82360536,12.382812
android.sensor.accelerometer,1524422029420,64770787463015,-3.4572272,-0.19153613,12.53604
android.sensor.accelerometer,1524422029440,64770807453640,-3.7349546,-1.2162545,13.340492
android.sensor.accelerometer,1524422029460,64770827444265,-3.6008794,-1.7908629,13.359646
android.sensor.accelerometer,1524422029480,64770847436453,-3.169923,-1.7717092,12.229582
android.sensor.accelerometer,1524422029500,64770867458328,-1.6759412,-1.5227122,10.955867
android.sensor.accelerometer,1524422029520,64770887448953,-0.8619126,-1.5035586,9.682152
android.sensor.accelerometer,1524422029540,64770907439578,-1.0821792,-1.2449849,7.73806
android.sensor.accelerometer,1524422029560,64770927461453,-0.92895025,-1.091756,8.389283
android.sensor.accelerometer,1524422029580,64770947452078,-0.40222588,-0.89064306,9.5385
android.sensor.accelerometer,1524422029600,64770967444265,0.9672575,-0.7661445,9.969456
android.sensor.accelerometer,1524422029620,64770987434890,1.0821792,-0.62249243,9.107543
android.sensor.accelerometer,1524422029640,64771007456765,-0.29688102,-0.21068975,8.513782
