Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1524421947320,64688687458328,0.6895301,2.3463178,9.739613
android.sensor.accelerometer,1524421947340,64688707450515,0.6512229,2.3463178,9.701305
android.sensor.accelerometer,1524421947360,64688727441140,0.5746084,2.3175871,9.720459
android.sensor.accelerometer,1524421947380,64688747463015,0.62249243,2.2984335,9.739613
android.sensor.accelerometer,1524421947400,64688767453640,0.58418524,2.2601264,9.749189
android.sensor.accelerometer,1524421947420,64688787444265,0.5267244,2.2505496,9.730036
android.sensor.accelerometer,1524421947440,64688807434890,0.5267244,2.2601264,9.691729
android.sensor.accelerometer,1524421947460,64688827458328,0.545878,2.2888567,9.5385
android.sensor.accelerometer,1524421947480,64688847448953,0.545878,2.2888567,9.519346
android.sensor.accelerometer,1524421947500,64688867439578,0.545878,2.3080103,9.528923
android.sensor.accelerometer,1524421947520,64688887461453,0.5746084,2.2888567,9.595961
android.sensor.accelerometer,1524421947540,64688907453640,0.5363012,2.2888567,9.739613
android.sensor.accelerometer,1524421947560,64688927442703,0.545878,2.27928,9.787497
android.sensor.accelerometer,1524421947580,64688947434890,0.51714754,2.2888567,9.797073
android.sensor.accelerometer,1524421947600,64688967456765,0.5650316,2.2984335,9.662998
android.sensor.accelerometer,1524421947620,64688987447390,0.59376204,2.327164,9.595961
android.sensor.accelerometer,1524421947640,64689007438015,0.59376204,2.3175871,9.548077
android.sensor.accelerometer,1524421947660,64689027459890,0.51714754,2.3175871,9.586384
android.sensor.accelerometer,1524421947680,64689047452078,0.45010993,2.2505496,9.528923
android.sensor.accelerometer,1524421947700,64689067442703,0.2681506,2.2697031,9.691729
android.sensor.accelerometer,1524421947720,64689087433328,0.29688102,2.2601264,9.77792
android.sensor.accelerometer,1524421947740,64689107455203,0.35434186,2.2409728,9.873688
android.sensor.accelerometer,1524421947760,64689127447390,0.40222588,2.2505496,9.835381
android.sensor.accelerometer,1524421947780,64689147438015,0.46926352,2.2601264,9.720459
android.sensor.accelerometer,1524421947800,64689167459890,0.50757074,2.2888567,9.5385
android.sensor.accelerometer,1524421947820,64689187450515,0.545878,2.3080103,9.490616
android.sensor.accelerometer,1524421947840,64689207441140,0.50757074,2.3175871,9.595961
android.sensor.accelerometer,1524421947860,64689227433328,0.48841715,2.27928,9.682152
android.sensor.accelerometer,1524421947880,64689247455203,0.45010993,2.3080103,9.653421
android.sensor.accelerometer,1524421947900,64689267444265,0.46926352,2.2888567,9.615114
android.sensor.accelerometer,1524421947920,64689287436453,0.45968673,2.3080103,9.682152
android.sensor.accelerometer,1524421947940,64689307458328,0.4405331,2.2697031,9.672575
android.sensor.accelerometer,1524421947960,64689327450515,0.4213795,2.2984335,9.749189
android.sensor.accelerometer,1524421947980,64689347441140,0.39264908,2.2888567,9.662998
android.sensor.accelerometer,1524421948000,64689367463015,0.48841715,2.2984335,9.605537
android.sensor.accelerometer,1524421948020,64689387453640,0.49799395,2.3175871,9.519346
