Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1524422121440,64862807439578,2.2505496,9.11712,3.1603463
android.sensor.accelerometer,1524422121460,64862827461453,2.480393,9.270349,2.96881
android.sensor.accelerometer,1524422121480,64862847452078,2.7389667,9.3661175,2.8634653
android.sensor.accelerometer,1524422121500,64862867442703,2.5953147,9.375694,3.1890767
android.sensor.accelerometer,1524422121520,64862887434890,2.327164,9.136273,3.7828386
android.sensor.accelerometer,1524422121540,64862907456765,2.1739352,8.848969,4.3478703
android.sensor.accelerometer,1524422121560,64862927447390,1.9536686,8.734048,4.2425256
android.sensor.accelerometer,1524422121580,64862947438015,1.8866309,8.6574335,3.9264908
android.sensor.accelerometer,1524422121600,64862967459890,1.9632454,8.676587,3.8307228
android.sensor.accelerometer,1524422121620,64862987452078,2.0494366,8.686164,3.8402996
android.sensor.accelerometer,1524422121640,64863007442703,2.2026656,8.695741,3.8115692
android.sensor.accelerometer,1524422121660,64863027433328,2.1164744,8.820239,3.6008794
android.sensor.accelerometer,1524422121680,64863047455203,2.1547816,9.126697,3.0550013
android.sensor.accelerometer,1524422121700,64863067445828,2.1930888,9.433155,3.1603463
android.sensor.accelerometer,1524422121720,64863087436453,2.1164744,10.036493,2.8921957
android.sensor.accelerometer,1524422121740,64863107459890,2.3463178,11.032481,3.667917
android.sensor.accelerometer,1524422121760,64863127450515,2.2984335,13.043611,5.48751
android.sensor.accelerometer,1524422121780,64863147441140,3.9552212,14.030022,7.4124484
android.sensor.accelerometer,1524422121800,64863167431765,6.349423,14.872781,8.0924015
android.sensor.accelerometer,1524422121820,64863187453640,9.691729,13.417107,9.375694
android.sensor.accelerometer,1524422121840,64863207444265,9.586384,11.903971,11.980585
android.sensor.accelerometer,1524422121860,64863227436453,7.8529816,9.356541,15.370775
android.sensor.accelerometer,1524422121880,64863247458328,6.4260373,6.3589997,19.747375
android.sensor.accelerometer,1524422121900,64863267448953,5.7365074,3.5338416,23.080105
android.sensor.accelerometer,1524422121920,64863287439578,5.9759274,0.5746084,24.44001
android.sensor.accelerometer,1524422121940,64863307461453,6.033388,-1.9536686,20.235792
android.sensor.accelerometer,1524422121960,64863327453640,5.9184666,-4.050989,15.179238
android.sensor.accelerometer,1524422121980,64863347444265,5.8705826,-6.349423,11.080365
android.sensor.accelerometer,1524422122000,64863367434890,5.1235914,-8.820239,8.331821
android.sensor.accelerometer,1524422122020,64863387456765,2.9592333,-11.271901,5.9759274
android.sensor.accelerometer,1524422122040,64863407448953,0.6607997,-13.158532,3.9264908
android.sensor.accelerometer,1524422122060,64863427439578,-0.019153614,-15.552734,1.2545617
android.sensor.accelerometer,1524422122080,64863447461453,-2.4899697,-17.056293,-6.9623384
android.sensor.accelerometer,1524422122100,64863467452078,-4.175488,-14.164097,-17.468096
android.sensor.accelerometer,1524422122120,64863487442703,-0.94810385,-12.947843,-16.280571
android.sensor.accelerometer,1524422122140,64863507434890,-1.13964,-13.455414,-13.9917145
android.sensor.accelerometer,1524422122160,64863527456765,-3.7445314,-14.997279,-13.397953
android.sensor.accelerometer,1524422122180,64863547447390,-4.510676,-16.261417,-20.772095
android.sensor.accelerometer,1524422122200,64863567438015,-6.301539,-16.156073,-26.594793
android.sensor.accelerometer,1524422122220,64863587461453,-6.4739213,-15.581465,-28.94111
android.sensor.accelerometer,1524422122240,64863607452078,-5.2289367,-15.160085,-24.56451
android.sensor.accelerometer,1524422122260,64863627442703,-5.8226986,-15.045163,-22.112846
android.sensor.accelerometer,1524422122280,64863647433328,-6.435614,-14.662091,-22.045809
android.sensor.accelerometer,1524422122300,64863667455203,-4.654328,-14.18325,-20.561403
android.sensor.accelerometer,1524422122320,64863687445828,-1.8195933,-13.369223,-17.717093
android.sensor.accelerometer,1524422122340,64863707438015,-0.05746084,-12.220005,-15.945383
android.sensor.accelerometer,1524422122360,64863727459890,1.9919758,-11.405977,-15.648502
android.sensor.accelerometer,1524422122381,64863747450515,3.5817258,-10.927136,-15.2367
android.sensor.accelerometer,1524422122400,64863767441140,4.4819455,-11.166556,-13.982138
android.sensor.accelerometer,1524422122420,64863787431765,7.73806,-12.717999,-11.597513
android.sensor.accelerometer,1524422122440,64863807455203,15.093047,-13.88637,-9.643845
android.sensor.accelerometer,1524422122460,64863827445828,21.940464,-14.891934,-3.9264908
android.sensor.accelerometer,1524422122480,64863847436453,20.33156,-14.221559,6.6367273
android.sensor.accelerometer,1524422122500,64863867458328,18.607735,-13.532028,18.349161
android.sensor.accelerometer,1524422122520,64863887448953,15.409082,-9.5385,21.44247
android.sensor.accelerometer,1524422122540,64863907441140,13.503298,-7.785944,15.217546
android.sensor.accelerometer,1524422122560,64863927463015,11.511322,-7.1826053,9.77792
android.sensor.accelerometer,1524422122580,64863947453640,11.9135475,-7.4124484,10.668563
android.sensor.accelerometer,1524422122600,64863967444265,15.887922,-7.4124484,13.570335
android.sensor.accelerometer,1524422122620,64863987434890,17.429789,-7.038953,14.355634
android.sensor.accelerometer,1524422122640,64864007458328,17.391481,-7.297527,13.455414
android.sensor.accelerometer,1524422122660,64864027448953,20.293253,-7.603985,13.656527
android.sensor.accelerometer,1524422122680,64864047439578,23.386562,-6.885724,14.010868
android.sensor.accelerometer,1524422122700,64864067461453,25.25404,-6.0716953,12.77546
android.sensor.accelerometer,1524422122720,64864087452078,26.987442,-6.751649,13.838486
android.sensor.accelerometer,1524422122740,64864107444265,28.85492,-6.205771,18.061857
android.sensor.accelerometer,1524422122760,64864127434890,30.578745,-6.349423,15.255854
android.sensor.accelerometer,1524422122780,64864147456765,30.693666,-6.2632318,10.754754
android.sensor.accelerometer,1524422122800,64864167447390,32.484528,-6.2728086,10.247183
android.sensor.accelerometer,1524422122820,64864187438015,34.926613,-7.5561004,10.28549
android.sensor.accelerometer,1524422122840,64864207459890,28.136658,-10.0269165,4.7500963
android.sensor.accelerometer,1524422122860,64864227452078,25.55092,-11.252748,-0.095768064
android.sensor.accelerometer,1524422122880,64864247442703,23.913286,-10.754754,-5.66947
android.sensor.accelerometer,1524422122900,64864267433328,21.748928,-10.524911,-7.019799
android.sensor.accelerometer,1524422122920,64864287455203,17.113754,-10.43872,-5.813122
android.sensor.accelerometer,1524422122940,64864307445828,10.457873,-9.069236,-9.586384
android.sensor.accelerometer,1524422122960,64864327438015,9.80665,-7.699753,-11.176133
android.sensor.accelerometer,1524422122980,64864347459890,9.720459,-6.789956,-8.236053
android.sensor.accelerometer,1524422123000,64864367450515,8.896853,-5.9759274,-5.5641246
android.sensor.accelerometer,1524422123020,64864387441140,6.483498,-4.673482,-3.2848446
