Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524421961990,64703357450515,0.0,0.0,0.0
android.sensor.gyroscope,1524421962010,64703377439578,0.0,0.0,0.0
android.sensor.gyroscope,1524421962030,64703397463015,0.0,0.0,0.0
android.sensor.gyroscope,1524421962050,64703417453640,0.0,0.0,0.0
android.sensor.gyroscope,1524421962070,64703437444265,0.0,0.0,0.0
android.sensor.gyroscope,1524421962090,64703457434890,0.028082348,0.026441738,0.008726646
android.sensor.gyroscope,1524421962110,64703477458328,0.02617994,0.029443704,-0.0010821042
android.sensor.gyroscope,1524421962130,64703497448953,0.026441738,0.029443704,-5.410521E-4
android.sensor.gyroscope,1524421962150,64703517439578,0.0,0.0,0.0
android.sensor.gyroscope,1524421962170,64703537463015,0.0,0.0,0.0
android.sensor.gyroscope,1524421962190,64703557452078,0.016894788,0.03408628,-0.010629055
android.sensor.gyroscope,1524421962210,64703577442703,0.016894788,0.035168383,-0.0070860367
android.sensor.gyroscope,1524421962230,64703597434890,0.0,0.0,0.0
android.sensor.gyroscope,1524421962250,64703617456765,0.016894788,0.035168383,-0.006265732
android.sensor.gyroscope,1524421962270,64703637447390,0.025621433,0.049898963,-0.0038048178
android.sensor.gyroscope,1524421962290,64703657439578,0.027541295,0.048799407,0.0027227136
android.sensor.gyroscope,1524421962310,64703677461453,0.017994344,0.035168383,-0.0021816615
android.sensor.gyroscope,1524421962330,64703697452078,0.017994344,0.035168383,-0.0016231562
android.sensor.gyroscope,1524421962350,64703717442703,0.0,0.0,0.0
android.sensor.gyroscope,1524421962370,64703737433328,0.0,0.0,0.0
android.sensor.gyroscope,1524421962390,64703757455203,0.019896753,0.030264009,0.0155334305
android.sensor.gyroscope,1524421962410,64703777445828,0.0,0.0,0.0
android.sensor.gyroscope,1524421962430,64703797438015,0.0,0.0,0.0
android.sensor.gyroscope,1524421962450,64703817459890,0.0,0.0,0.0
android.sensor.gyroscope,1524421962470,64703837450515,0.0,0.0,0.0
android.sensor.gyroscope,1524421962490,64703857441140,0.0,0.0,0.0
android.sensor.gyroscope,1524421962510,64703877431765,0.0,0.0,0.0
android.sensor.gyroscope,1524421962530,64703897455203,0.016074482,0.025359634,0.025621433
android.sensor.gyroscope,1524421962550,64703917444265,0.0155334305,0.032724924,0.015812684
android.sensor.gyroscope,1524421962570,64703937436453,0.0109083075,0.032724924,0.019355701
android.sensor.gyroscope,1524421962590,64703957458328,0.0,0.0,0.0
android.sensor.gyroscope,1524421962610,64703977450515,0.008726646,0.03190462,0.021537364
android.sensor.gyroscope,1524421962630,64703997441140,0.008988446,0.03190462,0.021537364
android.sensor.gyroscope,1524421962650,64704017463015,0.012269665,0.02617994,0.02698279
android.sensor.gyroscope,1524421962670,64704037453640,0.017453292,0.036808994,0.038711403
android.sensor.gyroscope,1524421962690,64704057444265,0.019896753,0.04363323,0.048799407
android.sensor.gyroscope,1524421962710,64704077436453,0.015812684,0.03408628,0.041992623
android.sensor.gyroscope,1524421962730,64704097458328,0.014713125,0.032986723,0.043074727
android.sensor.gyroscope,1524421962750,64704117448953,0.0,0.0,0.0
android.sensor.gyroscope,1524421962770,64704137439578,0.0,0.0,0.0
android.sensor.gyroscope,1524421962790,64704157461453,0.0076270886,0.034906585,0.017174039
android.sensor.gyroscope,1524421962810,64704177453640,0.011711159,0.06435029,0.020176006
android.sensor.gyroscope,1524421962830,64704197444265,0.008988446,0.053983033,0.012269665
android.sensor.gyroscope,1524421962850,64704217434890,0.006806784,0.037891097,0.008988446
android.sensor.gyroscope,1524421962870,64704237456765,0.0,0.0,0.0
android.sensor.gyroscope,1524421962890,64704257447390,0.00408407,0.034906585,0.018256145
android.sensor.gyroscope,1524421962910,64704277438015,0.004363323,0.034627333,0.01881465
android.sensor.gyroscope,1524421962930,64704297461453,0.0,0.0,0.0
android.sensor.gyroscope,1524421962950,64704317452078,0.0054454273,0.03926991,-0.0013613568
android.sensor.gyroscope,1524421962970,64704337442703,0.00816814,0.05534439,0.004363323
android.sensor.gyroscope,1524421962990,64704357433328,0.0,0.0,0.0
android.sensor.gyroscope,1524421963010,64704377456765,0.0,0.0,0.0
android.sensor.gyroscope,1524421963031,64704397447390,0.00408407,0.03598869,-0.0155334305
android.sensor.gyroscope,1524421963051,64704417438015,0.0051661744,0.04499459,-0.033527777
android.sensor.gyroscope,1524421963071,64704437459890,0.0,0.0,0.0
android.sensor.gyroscope,1524421963091,64704457450515,0.0038048178,0.034348078,-0.019076448
android.sensor.gyroscope,1524421963111,64704477441140,0.0,0.0,0.0
android.sensor.gyroscope,1524421963131,64704497433328,0.0,0.0,0.0
android.sensor.gyroscope,1524421963151,64704517455203,0.0,0.0,0.0
android.sensor.gyroscope,1524421963171,64704537445828,0.0,0.0,0.0
android.sensor.gyroscope,1524421963190,64704557436453,0.0,0.0,0.0
android.sensor.gyroscope,1524421963211,64704577458328,0.0,0.0,0.0
android.sensor.gyroscope,1524421963231,64704597448953,0.00816814,0.037891097,-0.00816814
android.sensor.gyroscope,1524421963251,64704617441140,0.0,0.0,0.0
android.sensor.gyroscope,1524421963270,64704637433328,0.0,0.0,0.0
android.sensor.gyroscope,1524421963290,64704657453640,0.0,0.0,0.0
android.sensor.gyroscope,1524421963310,64704677444265,0.0,0.0,0.0
android.sensor.gyroscope,1524421963330,64704697436453,0.027262043,0.048799407,0.00408407
android.sensor.gyroscope,1524421963350,64704717458328,0.019634955,0.0283616,-0.019355701
android.sensor.gyroscope,1524421963370,64704737448953,0.0,0.0,0.0
android.sensor.gyroscope,1524421963390,64704757439578,0.02617994,0.0286234,0.007906342
android.sensor.gyroscope,1524421963410,64704777463015,0.019355701,0.017453292,0.029722957
android.sensor.gyroscope,1524421963430,64704797453640,0.023998277,0.026720991,0.058346357
android.sensor.gyroscope,1524421963450,64704817442703,0.0,0.0,0.0
android.sensor.gyroscope,1524421963470,64704837434890,0.014172073,0.014992379,0.033807028
android.sensor.gyroscope,1524421963490,64704857456765,0.018256145,0.023177972,0.061889376
android.sensor.gyroscope,1524421963510,64704877447390,0.014992379,0.01881465,0.05071927
android.sensor.gyroscope,1524421963530,64704897438015,0.007906342,0.012531464,0.036808994
android.sensor.gyroscope,1524421963550,64704917461453,0.0,0.0,0.0
android.sensor.gyroscope,1524421963570,64704937452078,0.01144936,0.029443704,0.023998277
android.sensor.gyroscope,1524421963590,64704957442703,0.01144936,0.029164452,0.024260076
android.sensor.gyroscope,1524421963610,64704977434890,0.008447394,0.023439772,0.03080506
android.sensor.gyroscope,1524421963630,64704997456765,0.005986479,0.019076448,0.03408628
