Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.gyroscope,1524422070583,64811937450515,-0.023719024,-0.06735226,-0.031084314
android.sensor.gyroscope,1524422070590,64811957441140,-0.017174039,-0.048537605,-0.022357667
android.sensor.gyroscope,1524422070610,64811977433328,-0.013351769,-0.028902652,-0.023439772
android.sensor.gyroscope,1524422070630,64811997455203,0.0,0.0,0.0
android.sensor.gyroscope,1524422070650,64812017445828,0.0,0.0,0.0
android.sensor.gyroscope,1524422070670,64812037436453,-0.025359634,-0.04171337,-0.047996555
android.sensor.gyroscope,1524422070690,64812057458328,-0.02453933,-0.042533673,-0.047717303
android.sensor.gyroscope,1524422070710,64812077450515,-0.02453933,-0.042812925,-0.047438048
android.sensor.gyroscope,1524422070730,64812097441140,-0.024260076,-0.044174284,-0.046355944
android.sensor.gyroscope,1524422070750,64812117463015,-0.0155334305,-0.040072758,-0.03598869
android.sensor.gyroscope,1524422070770,64812137453640,-0.007347836,-0.040631264,-0.037891097
android.sensor.gyroscope,1524422070790,64812157444265,0.017715093,-0.009808751,-0.03408628
android.sensor.gyroscope,1524422070810,64812177434890,0.032166418,0.016632987,-0.016074482
android.sensor.gyroscope,1524422070830,64812197458328,0.048799407,0.046355944,0.012531464
android.sensor.gyroscope,1524422070850,64812217448953,0.040072758,0.047438048,0.029164452
android.sensor.gyroscope,1524422070870,64812237439578,0.055902895,0.06544985,0.058904864
android.sensor.gyroscope,1524422070890,64812257463015,0.052621678,0.07035422,0.07826056
android.sensor.gyroscope,1524422070910,64812277453640,0.048258353,0.07962192,0.12543681
android.sensor.gyroscope,1524422070931,64812297444265,0.049898963,0.09189159,0.20643754
android.sensor.gyroscope,1524422070950,64812317434890,0.05454154,0.116430916,0.3223274
android.sensor.gyroscope,1524422070970,64812337456765,0.08562585,0.18842575,0.4813269
android.sensor.gyroscope,1524422070990,64812357447390,0.23287928,0.5339486,0.7679449
android.sensor.gyroscope,1524422071010,64812377438015,0.482409,1.0818249,1.0518227
android.sensor.gyroscope,1524422071030,64812397461453,0.8748463,1.9373155,1.3368
android.sensor.gyroscope,1524422071050,64812417452078,1.3741676,2.9686828,1.5893317
android.sensor.gyroscope,1524422071070,64812437442703,1.9569504,4.067158,1.7780541
android.sensor.gyroscope,1524422071090,64812457434890,2.6318867,5.1558075,1.8906803
android.sensor.gyroscope,1524422071111,64812477455203,3.1876693,5.8119464,1.8977664
android.sensor.gyroscope,1524422071130,64812497445828,3.6130934,6.181188,1.8639418
